author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
Point Estate Город;real_estate_agent;https://www.cian.ru/sale/flat/312477508/;Москва;sale;flat;2;7;3;137.0;630000000;Пресненский;Малая Бронная ;15Б;Пушкинская;Малая Бронная 15
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/311236159/;Москва;sale;flat;14;32;3;53.1;29500000;Хорошево-Мневники;Причальный проезд;10к1;Шелепиха;Level Причальный
РГ-Девелопмент;developer;https://www.cian.ru/sale/flat/307195955/;Москва;sale;flat;18;26;3;78.2;;Соколиная гора;;;Соколиная гора;Семеновский Парк 2 ЖК
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/316168222/;Москва;sale;flat;32;36;3;113.0;140000000;Хорошевский;Ленинградский проспект;37/4;ЦСКА;Прайм Парк
PIONEER;developer;https://www.cian.ru/sale/flat/316199757/;Москва;sale;flat;23;25;3;81.1;34464418;Москворечье-Сабурово;;6;Варшавская;Лайф Варшавская ЖК
Soul Estate;real_estate_agent;https://www.cian.ru/sale/flat/303584027/;Москва;sale;flat;2;13;3;120.0;160000000;Пресненский;2-я Черногрязская ;6к2;Улица 1905 года;RedSide
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/314492569/;Москва;sale;flat;3;12;3;110.0;87500000;Сокол; Врубеля;4к1;Сокол;Врубеля 4
Soul Estate;real_estate_agent;https://www.cian.ru/sale/flat/309179147/;Москва;sale;flat;6;13;3;130.0;214500000;Пресненский;2-я Черногрязская ;6к2;Улица 1905 года;RedSide
Абсолют Недвижимость;developer;https://www.cian.ru/sale/flat/307596607/;Москва;sale;flat;2;17;3;73.9;18356154;;;;Мичуринец;Переделкино Ближнее Город-парк
NF Group - ex-Knight Frank;real_estate_agent;https://www.cian.ru/sale/flat/310433710/;Москва;sale;flat;5;7;3;172.26;480000000;Хамовники; Ефремова;19к4;Спортивная;Knightsbridge Private Park
OXE CAPITAL - Элитная Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/291067078/;Москва;sale;flat;6;7;3;203.1;630030000;Хамовники; Ефремова;19к1;Спортивная;Knightsbridge Private Park
PIONEER;developer;https://www.cian.ru/sale/flat/316130905/;Москва;sale;flat;2;7;3;77.1;;Марьина роща;Прайд жилой квартал;;Савёловская;PRIDE
Apple Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/309750410/;Москва;sale;flat;26;36;3;120.0;109900000;Раменки;Минская ;2;Минская;Долина Сетунь
Forma;developer;https://www.cian.ru/sale/flat/308937826/;Москва;sale;flat;12;29;3;83.5;44363550;Печатники;;;Нагатинский Затон;Портлэнд ЖК
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/315767677/;Москва;sale;flat;14;26;3;76.7;60000000;Пресненский;к2.1;к2.1;Белорусская;Репаблик ЖК
Villagio Realty;real_estate_agent;https://www.cian.ru/sale/flat/316201186/;Москва;sale;flat;5;5;3;343.6;70000000;;;;;
Intermark Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/315274449/;Москва;sale;flat;26;39;3;121.0;109900000;Раменки;Минская ;2;Минская;Долина Сетунь
Alliance Agency Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/308800808/;Москва;sale;flat;18;33;3;65.2;45300000;Хорошево-Мневники;Причальный проезд;10к1;Шелепиха;Level Причальный
Full Real Ester;real_estate_agent;https://www.cian.ru/sale/flat/315515535/;Москва;sale;flat;3;36;3;103.8;60150000;Пресненский;к2.3;к2.3;Белорусская;Репаблик ЖК
Трансстройинвест;developer;https://www.cian.ru/sale/flat/298393936/;Москва;sale;flat;19;32;3;65.7;21771272;Рязанский;;;Нижегородская;Проспект 39 ЖК
ИП Боброва Е. И.;real_estate_agent;https://www.cian.ru/sale/flat/311122263/;Москва;sale;flat;2;5;3;55.0;33000000;Пресненский;Большой Девятинский переулок;4;Смоленская;
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/307500734/;Москва;sale;flat;5;7;3;125.3;90000000;Очаково-Матвеевское;Староволынская ;15к3;Матвеевская;Ближняя дача
DAR;developer;https://www.cian.ru/sale/flat/311359751/;Москва;sale;flat;8;44;3;77.5;36404111;Щукино; Маршала Бирюзова;;Октябрьское поле;Rakurs
Славянский Двор Остоженка;real_estate_agent;https://www.cian.ru/sale/flat/302887557/;Москва;sale;flat;1;9;3;115.0;90000000;Тверской; Малая Дмитровка;15;Пушкинская;
Славянский Двор Остоженка;real_estate_agent;https://www.cian.ru/sale/flat/307581761/;Москва;sale;flat;4;4;3;143.0;140000000;Пресненский;Малая Бронная ;26С1;Пушкинская;Малая Бронная 26
Группа Аквилон;developer;https://www.cian.ru/sale/flat/300036284/;Москва;sale;flat;23;28;3;67.75;29125576;Нижегородский;;;Нижегородская;Аквилон Бисайд 2.0 ЖК
Villagio Realty;real_estate_agent;https://www.cian.ru/sale/flat/316171447/;Москва;sale;flat;39;41;3;80.0;53900000;Раменки;1-й Сетуньский проезд;8;Кутузовская;Hide
Среда;developer;https://www.cian.ru/sale/flat/310720854/;Москва;sale;flat;2;13;3;70.4;26816697;Очаково-Матвеевское;Очаково мкр;к5.1;Аминьевская;Среда на Лобачевского ЖК
Sminex;developer;https://www.cian.ru/sale/flat/310182579/;Москва;sale;flat;4;12;3;147.7;367740000;Хамовники;Фрунзенская набережная;30;Фрунзенская;Клубный город-парк 
Компания PIONEER;developer;https://www.cian.ru/sale/flat/313114644/;Москва;sale;flat;4;11;3;105.0;132811350;Даниловский;Дербеневская ;1С5;Павелецкая;"Клубный дом ""OPUS"""
MR Group;developer;https://www.cian.ru/sale/flat/315878111/;Москва;sale;flat;30;52;3;75.18;27666240;Можайский;;;Давыдково;SET
Full Real Ester;real_estate_agent;https://www.cian.ru/sale/flat/315548932/;Москва;sale;flat;13;20;3;92.5;42250000;Марьина роща;Прайд жилой квартал;;Савёловская;PRIDE
Князев и Партнёры;real_estate_agent;https://www.cian.ru/sale/flat/305280843/;Москва;sale;flat;8;14;3;68.9;53500000;Раменки;проспект Генерала Дорохова;39к2М;Минская;Собрание клубных домов West Garden
Галс-Девелопмент;developer;https://www.cian.ru/sale/flat/314340212/;Москва;sale;flat;11;23;3;73.7;;Печатники;Шоссейная ;4Д;Печатники;Адмирал
Мангазея;developer;https://www.cian.ru/sale/flat/313794845/;Москва;sale;flat;6;40;3;107.6;61332000;Даниловский;;;Тульская;Мангазея на Тульской ЖК
Soul Estate;real_estate_agent;https://www.cian.ru/sale/flat/312468301/;Москва;sale;flat;27;41;3;79.0;74000000;Раменки;Парклэйн тер.;к2;Кутузовская;Hide
Ташир;developer;https://www.cian.ru/sale/flat/279364538/;Москва;sale;flat;15;21;3;90.2;42694666;Очаково-Матвеевское;Аминьевское шоссе;6;Давыдково;West Tower (Апартаменты бизнес-класса)
Князев и Партнёры;real_estate_agent;https://www.cian.ru/sale/flat/314969865/;Москва;sale;flat;9;78;3;95.6;75000000;Пресненский;1-й Красногвардейский проезд;22с2;Москва-Сити;NEVA TOWERS
FORMA;developer;https://www.cian.ru/sale/flat/313966433/;Москва;sale;flat;26;40;3;81.2;38228960;Щукино;к2.1;к2.1;Стрешнево;Моментс ЖК
NF Group - ex-Knight Frank;real_estate_agent;https://www.cian.ru/sale/flat/303224245/;Москва;sale;flat;23;76;3;184.0;110000000;Пресненский;набережная Пресненская;8с1;Деловой центр;Город Столиц
Level Group;developer;https://www.cian.ru/sale/flat/315652875/;Москва;sale;flat;22;45;3;61.4;29177914;Даниловский;;;Серпуховская;Павелецкая Сити
Soul Estate;real_estate_agent;https://www.cian.ru/sale/flat/314433652/;Москва;sale;flat;10;16;3;159.4;168000000;Арбат;1-й Смоленский переулок;17;Смоленская;Новопесковский
Основа;developer;https://www.cian.ru/sale/flat/292154067/;Москва;sale;flat;17;28;3;82.0;33702000;Хорошево-Мневники;;;Звенигородская;Эмоушен ЖК
Soul Estate;real_estate_agent;https://www.cian.ru/sale/flat/315878023/;Москва;sale;flat;6;16;3;124.7;199520000;Раменки;Воробьевское шоссе;4С1;Поклонная;Воробьёв Дом
VOS'HOD;developer;https://www.cian.ru/sale/flat/308017364/;Москва;sale;flat;15;17;3;108.0;76410000;Филевский парк; Василисы Кожиной;вл25/1;Филёвский парк;AHEAD
Monumental Group;real_estate_agent;https://www.cian.ru/sale/flat/313083292/;Москва;sale;flat;2;3;3;171.0;218990000;Хамовники;Нащокинский переулок;8;Кропоткинская;
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/310067029/;Москва;sale;flat;8;8;3;133.5;260000000;Якиманка;Софийская набережная;34;Третьяковская;Софийский
Донстрой;developer;https://www.cian.ru/sale/flat/316119750/;Москва;sale;flat;3;21;3;90.6;;Хорошево-Мневники;Жилой комплекс остров;;Мнёвники;Остров
Capital Group;developer;https://www.cian.ru/sale/flat/291360068/;Москва;sale;flat;60;85;3;156.6;122696914;Пресненский;1-й Красногвардейский проезд;21с2;Москва-Сити;МФК ОКО
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/301266879/;Москва;sale;flat;25;75;3;187.9;125000000;Пресненский;набережная Пресненская;8с1;Деловой центр;Город Столиц
Villagio Realty;real_estate_agent;https://www.cian.ru/sale/flat/316201250/;Москва;sale;flat;19;32;3;128.3;128900000;Дорогомилово;Поклонная ;9;Поклонная;Поклонная 9
BARNES International Realty;real_estate_agent;https://www.cian.ru/sale/flat/313823897/;Москва;sale;flat;2;7;3;123.75;139837500;Якиманка; Большая Полянка;44;Полянка;Полянка/44
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/313849833/;Москва;sale;flat;5;6;3;146.0;150000000;Мещанский;Трубная площадь;2;Трубная;
BARNES International Realty;real_estate_agent;https://www.cian.ru/sale/flat/313823900/;Москва;sale;flat;6;7;3;105.4;157046000;Якиманка; Большая Полянка;44;Полянка;Полянка/44
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/303761024/;Москва;sale;flat;2;16;3;101.0;158700000;Раменки;Воробьевское шоссе;4;Поклонная;Воробьёв Дом
Soul Estate;real_estate_agent;https://www.cian.ru/sale/flat/308939529/;Москва;sale;flat;4;6;3;153.0;185000000;Хамовники;1-й Зачатьевский переулок;6С1;Кропоткинская;
Verges of estate;real_estate_agent;https://www.cian.ru/sale/flat/313787745/;Москва;sale;flat;4;11;3;127.0;200000000;Раменки; Сергея Бондарчука;6;Мичуринский проспект;Река
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/309101286/;Москва;sale;flat;3;3;3;100.8;240540750;Пресненский;Малая Бронная ;30/1;Пушкинская;
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/313577224/;Москва;sale;flat;2;4;3;122.0;268400000;Пресненский;Хлебный переулок;24;Арбатская;
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/313577235/;Москва;sale;flat;3;4;3;122.0;292800000;Пресненский;Хлебный переулок;24;Арбатская;
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/312924771/;Москва;sale;flat;5;5;3;231.0;481081500;Красносельский;Сретенский бульвар;6/1С1;Тургеневская;
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/311248696/;Москва;sale;flat;2;7;3;137.1;630000000;Пресненский;Малая Бронная ;15Б;Пушкинская;Малая Бронная 15
Dream Realty;real_estate_agent;https://www.cian.ru/sale/flat/314833862/;Москва;sale;flat;5;5;3;57.2;18800000;Можайский; Гришина;3;Рабочий посёлок;
TERNER;real_estate_agent;https://www.cian.ru/sale/flat/315407366/;Москва;sale;flat;19;22;3;77.3;32000000;Хорошево-Мневники;3-я Хорошевская ;17А;Зорге;Вереск
EstateLiga;real_estate_agent;https://www.cian.ru/sale/flat/307006747/;Москва;sale;flat;5;26;3;69.5;48000000;Пресненский;к2.2;к2.2;Белорусская;Репаблик ЖК
CENTURY 21 Premium Property;real_estate_agent;https://www.cian.ru/sale/flat/314602160/;Москва;sale;flat;5;23;3;107.2;60000000;Хорошево-Мневники; Нижние Мневники;16к6;Терехово ;Остров
Intermark Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/312766215/;Москва;sale;flat;2;6;3;66.9;70000000;Арбат; Арбат;45/24;Смоленская;
Point Estate Город;real_estate_agent;https://www.cian.ru/sale/flat/307256093/;Москва;sale;flat;15;18;3;183.0;95900000;Хорошевский; Гризодубовой;4К4;ЦСКА;Гранд-парк
Monumental Group;real_estate_agent;https://www.cian.ru/sale/flat/315454567/;Москва;sale;flat;4;12;3;100.0;97000000;Пресненский;Большой Палашевский переулок;3;Пушкинская;
ID 91109179;real_estate_agent;https://www.cian.ru/sale/flat/294369416/;Москва;sale;flat;37;75;3;202.0;105000000;Пресненский;набережная Пресненская;8с1;Деловой центр;Город Столиц
Анна Мызникова;realtor;https://www.cian.ru/sale/flat/314213517/;Москва;sale;flat;11;69;3;95.0;105000000;Пресненский;Краснопресненская набережная;14Ак2;Москва-Сити;Capital Towers
Анна Мызникова;realtor;https://www.cian.ru/sale/flat/314215925/;Москва;sale;flat;17;69;3;95.0;110000000;Пресненский;Краснопресненская набережная;14Ак2;Москва-Сити;Capital Towers
Whitewill Москва-Сити;real_estate_agent;https://www.cian.ru/sale/flat/312881152/;Москва;sale;flat;53;73;3;224.0;120000000;Пресненский;набережная Пресненская;8с1;Деловой центр;Город Столиц
LuxEstate;real_estate_agent;https://www.cian.ru/sale/flat/312072575/;Москва;sale;flat;4;11;3;117.0;152100000;Дорогомилово;;3к5;Парк Победы;Виктори Парк Резиденсез ЖК
Стрелецкая Слобода;developer;https://www.cian.ru/sale/flat/294641853/;Москва;sale;flat;6;8;3;118.6;168767800;Таганский;Тессинский переулок;1;Китай-город;Тессинский, 1
NF Group - ex-Knight Frank;real_estate_agent;https://www.cian.ru/sale/flat/294651840/;Москва;sale;flat;5;12;3;136.9;300000000;Хамовники; Усачева;13кГ;Спортивная;Садовые кварталы
Soul Estate;real_estate_agent;https://www.cian.ru/sale/flat/314932760/;Москва;sale;flat;5;7;3;116.8;357500000;Тверской; Большая Дмитровка;7/5С2;Театральная;Советник
Денис Алференко;realtor;https://www.cian.ru/sale/flat/315659737/;Москва;sale;flat;9;23;3;85.0;24500000;Рязанский;Волжский бульвар;11;Текстильщики;Волжский
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/315005871/;Москва;sale;flat;10;16;3;64.4;29500000;Филевский парк;Большая Филевская ;4;Фили;Only
Мантис Групп;real_estate_agent;https://www.cian.ru/sale/flat/306891345/;Москва;sale;flat;7;16;3;100.0;44450000;Сокольники; Матросская Тишина;12;Сокольники;Ренессанс
GRAND ESTATE - Премиальная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/313528304/;Москва;sale;flat;5;7;3;100.0;46000000;Замоскворечье;Пятницкая ;76;Добрынинская;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/311529205/;Москва;sale;flat;4;5;3;76.0;50000000;Якиманка; Серафимовича;5/16;Боровицкая;
NIKA ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/315362639/;Москва;sale;flat;14;26;3;94.0;50000000;Хорошевский;проезд Березовой Рощи;12;ЦСКА;Гранд-парк
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/310401828/;Москва;sale;flat;4;20;3;81.6;88000000;Пресненский;Мантулинская ;9к2;Москва-Сити;City Park
Whitewill Москва-Сити;real_estate_agent;https://www.cian.ru/sale/flat/314331005/;Москва;sale;flat;23;73;3;184.0;110000000;Пресненский;набережная Пресненская;8с1;Деловой центр;Город Столиц
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/311189606/;Москва;sale;flat;5;7;3;130.0;115000000;Замоскворечье; Малая Ордынка;3;Третьяковская;
Whitewill Москва-Сити;real_estate_agent;https://www.cian.ru/sale/flat/314095602/;Москва;sale;flat;45;78;3;123.0;155000000;Пресненский;1-й Красногвардейский проезд;22с2;Москва-Сити;NEVA TOWERS
NF Group - ex-Knight Frank;real_estate_agent;https://www.cian.ru/sale/flat/305062295/;Москва;sale;flat;11;12;3;254.1;330000000;Пресненский;Шведский тупик;3;Тверская;
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/314884669/;Москва;sale;flat;2;5;3;207.0;379990000;Тверской;Никольская ;10;Площадь Революции;St. Nickolas
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/310928667/;Москва;sale;flat;2;6;3;195.0;481081500;Якиманка; Большая Полянка;9С1;Полянка;Cloud Nine
CENTURY 21 Level;real_estate_agent;https://www.cian.ru/sale/flat/314644137/;Москва;sale;flat;4;5;3;67.0;27650000;Пресненский; Анатолия Живова;3;Улица 1905 года;
CENTURY 21 Street Realty;real_estate_agent;https://www.cian.ru/sale/flat/316173636/;Москва;sale;flat;12;51;3;76.0;38600000;Раменки;Мичуринский проспект;56;Раменки;Небо — Небоскребы на Мичуринском, 56
Dream Realty;real_estate_agent;https://www.cian.ru/sale/flat/314629959/;Москва;sale;flat;8;19;3;76.9;39999000;Лефортово;Красноказарменная ;14Ак2;Авиамоторная;Пётр I
ОЛ ИНКЛЮЗИВ;real_estate_agent;https://www.cian.ru/sale/flat/316207686/;Москва;sale;flat;12;18;3;105.0;43900000;Кунцево;Ельнинская ;11К3;Молодёжная;Изумрудная долина III
Time Property;real_estate_agent;https://www.cian.ru/sale/flat/291597285/;Москва;sale;flat;29;29;3;85.0;50000000;Фили-Давыдково; Ивана Франко;6;Кунцевская;MainStreet
PEOPLE;real_estate_agent;https://www.cian.ru/sale/flat/314118641/;Москва;sale;flat;17;27;3;112.0;53300000;Якиманка;Мытная ;40к2;Серпуховская;Sky House
PEOPLE;real_estate_agent;https://www.cian.ru/sale/flat/314117084/;Москва;sale;flat;22;29;3;110.0;54200000;Якиманка;Мытная ;40к4;Серпуховская;Sky House
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/307460209/;Москва;sale;flat;7;24;3;66.0;54500000;Беговой;Верхняя ;20к1;Белорусская;Суббота
PEOPLE;real_estate_agent;https://www.cian.ru/sale/flat/314118729/;Москва;sale;flat;14;27;3;130.0;61900000;Якиманка;Мытная ;40к2;Серпуховская;Sky House
PEOPLE;real_estate_agent;https://www.cian.ru/sale/flat/314118560/;Москва;sale;flat;19;27;3;131.0;63700000;Якиманка;Мытная ;40к2;Серпуховская;Sky House
PEOPLE;real_estate_agent;https://www.cian.ru/sale/flat/314116736/;Москва;sale;flat;5;27;3;130.4;68000000;Якиманка;Мытная ;40к2;Серпуховская;Sky House
Soul Estate;real_estate_agent;https://www.cian.ru/sale/flat/315640555/;Москва;sale;flat;13;17;3;116.0;69000000;Савеловский; Мишина;26;Петровский Парк;
Top Realty;real_estate_agent;https://www.cian.ru/sale/flat/315284379/;Москва;sale;flat;21;44;3;102.0;78500000;Раменки;Минская ;2;Минская;Долина Сетунь
ID 91109179;real_estate_agent;https://www.cian.ru/sale/flat/294462390/;Москва;sale;flat;45;75;3;220.0;96000000;Пресненский;набережная Пресненская;8с1;Деловой центр;Город Столиц
do A.S.A.P.;real_estate_agent;https://www.cian.ru/sale/flat/315903357/;Москва;sale;flat;2;10;3;138.8;104900000;Раменки; Сергея Бондарчука;4;Мичуринский проспект;Река
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/313564449/;Москва;sale;flat;7;7;3;164.1;105000000;Крылатское;Крылатская ;45К1;Крылатское;Долина грез
Метриум Премиум Городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/308343502/;Москва;sale;flat;14;37;3;100.9;110990000;Дорогомилово;Поклонная ;9;Поклонная;Поклонная 9
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/316108576/;Москва;sale;flat;3;6;3;126.0;120000000;Замоскворечье;Садовническая набережная;7;Новокузнецкая;BALCHUG VIEWPOINT
Yhome Estate;real_estate_agent;https://www.cian.ru/sale/flat/301123855/;Москва;sale;flat;15;21;3;95.0;120000000;Пресненский;Мантулинская ;9к5;Москва-Сити;City Park
One Moscow;real_estate_agent;https://www.cian.ru/sale/flat/311393516/;Москва;sale;flat;2;5;3;123.6;139000000;Хамовники;Малый Левшинский переулок;10;Парк Культуры;
Time Property;real_estate_agent;https://www.cian.ru/sale/flat/315881756/;Москва;sale;flat;17;21;3;91.6;140000000;Пресненский; Сергея Макеева;9к4;Улица 1905 года;RedSide
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/313627400/;Москва;sale;flat;3;10;3;135.0;145000000;Тверской;Страстной бульвар;10к1;Пушкинская;
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/313857507/;Москва;sale;flat;3;17;3;102.0;175000000;Арбат;Малый Новопесковский переулок;8;Смоленская;Дом на Смоленской набережной
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/313338946/;Москва;sale;flat;4;12;3;125.0;200000000;Раменки; Сергея Бондарчука;4;Мичуринский проспект;Река
NF Group - ex-Knight Frank;real_estate_agent;https://www.cian.ru/sale/flat/272629978/;Москва;sale;flat;5;7;3;116.8;357500000;Тверской; Большая Дмитровка;7/5С2;Театральная;Советник
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/309237123/;Москва;sale;flat;9;9;3;64.0;12250000;Ивановское;Челябинская ;29;Новогиреево;
Алексей Рыбаков;realtor;https://www.cian.ru/sale/flat/315139467/;Москва;sale;flat;3;5;3;56.2;12900000;Измайлово;Измайловский проезд;6К2;Измайловская;
Novel Estates;real_estate_agent;https://www.cian.ru/sale/flat/315488698/;Москва;sale;flat;13;25;3;90.3;15700000;; Радужная;14к2;Рассказовка;
ID 47820451;homeowner;https://www.cian.ru/sale/flat/276671866/;Москва;sale;flat;14;18;3;81.0;15900000;Бирюлево Восточное;6-я Радиальная ;7/6к3;Покровское;Царицыно-2
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/316217638/;Москва;sale;flat;3;16;3;62.8;20500000;Свиблово;Лазоревый проезд;24;Свиблово;
ID 20878054;homeowner;https://www.cian.ru/sale/flat/311828350/;Москва;sale;flat;5;36;3;57.6;20990000;Гольяново;Амурская ;1Ак1;Черкизовская;Level Амурская
ID 29245077;realtor;https://www.cian.ru/sale/flat/310874613/;Москва;sale;flat;6;8;3;81.2;21500000;Соколиная гора;проспект Буденного;27;Соколиная гора;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/316165135/;Москва;sale;flat;6;9;3;60.0;22000000;Южное Медведково; Молодцова;31К1;Медведково;
ZIP Realty;real_estate_agent;https://www.cian.ru/sale/flat/311674379/;Москва;sale;flat;18;33;3;91.6;22700000;Южное Бутово; Поляны;5Ак2;Улица Скобелевская;Столичные поляны
Novel Estates;real_estate_agent;https://www.cian.ru/sale/flat/315203260/;Москва;sale;flat;16;25;3;135.0;25990000;; Радужная;14к2;Рассказовка;
Prime;real_estate_agent;https://www.cian.ru/sale/flat/316184935/;Москва;sale;flat;2;17;3;68.4;26500000;; Татьянин Парк;11;Говорово;Татьянин Парк
Анна Озерецковская;realtor;https://www.cian.ru/sale/flat/312434711/;Москва;sale;flat;6;25;3;66.0;27000000;Покровское-Стрешнево;Волоколамское шоссе;81/2с3;Трикотажная;Апартаментный комплекс Level Стрешнево
Анастасия Гусева;realtor;https://www.cian.ru/sale/flat/315145942/;Москва;sale;flat;12;12;3;64.4;27000000;Раменки; Довженко;12К2;Минская;
EstateLiga;real_estate_agent;https://www.cian.ru/sale/flat/314773994/;Москва;sale;flat;10;22;3;79.0;27810000;Хорошевский;9Ак7;9Ак7;Полежаевская;Зорге 9 ЖК
Dream Realty;real_estate_agent;https://www.cian.ru/sale/flat/315391457/;Москва;sale;flat;8;12;3;99.4;28000000;Очаково-Матвеевское;Большая Очаковская ;42К1;Озёрная;
GRAND ESTATE - Премиальная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/310566017/;Москва;sale;flat;2;8;3;80.0;29500000;Пресненский; Пресненский Вал;7С1;Улица 1905 года;
Анастасия Гусева;realtor;https://www.cian.ru/sale/flat/314246692/;Москва;sale;flat;2;14;3;72.0;29900000;Ломоносовский; Вавилова;93;Новые Черёмушки;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/315879054/;Москва;sale;flat;17;25;3;90.1;30999999;Даниловский;проспект Андропова;10;Технопарк;
ID 81476671;realtor;https://www.cian.ru/sale/flat/314773512/;Москва;sale;flat;9;29;3;65.5;32000000;Фили-Давыдково; Ивана Франко;6;Кунцевская;MainStreet
Анастасия Гусева;realtor;https://www.cian.ru/sale/flat/314453435/;Москва;sale;flat;16;26;3;62.0;36000000;Хорошевский; Зорге;9к1;Зорге;Рихард
GRAND ESTATE - Премиальная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/312588335/;Москва;sale;flat;6;6;3;80.0;36500000;Замоскворечье;Большая Серпуховская ;31К1;Серпуховская;
GRAND ESTATE - Премиальная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/309472754/;Москва;sale;flat;4;10;3;73.0;37900000;Пресненский;Зоологическая ;3;Баррикадная;
ID 15381315;realtor;https://www.cian.ru/sale/flat/315946021/;Москва;sale;flat;34;48;3;71.0;38700000;Котловка;Севастопольский проспект;22А;Крымская;Eniteo
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/308063059/;Москва;sale;flat;13;28;3;76.6;41000000;Войковский; Адмирала Макарова;6Бк1;Водный стадион;Невский
Анастасия Гусева;realtor;https://www.cian.ru/sale/flat/314590063/;Москва;sale;flat;29;38;3;71.3;41500000;Раменки;Мосфильмовская ;98к1;Аминьевская;Огни
Ключи;real_estate_agent;https://www.cian.ru/sale/flat/316064919/;Москва;sale;flat;5;7;3;68.0;43000000;Тверской;3-й Самотечный переулок;13;Достоевская;
Бюро Эстейт;real_estate_agent;https://www.cian.ru/sale/flat/315878937/;Москва;sale;flat;14;16;3;99.0;43000000;Даниловский;Павелецкая набережная;8Б;Пролетарская;Резиденции Композиторов
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/315985588/;Москва;sale;flat;9;25;3;100.0;42900000;Академический;проспект 60-летия Октября;8;Академическая;
MadeState;real_estate_agent;https://www.cian.ru/sale/flat/313193010/;Москва;sale;flat;2;5;3;75.0;44000000;Басманный;Яковоапостольский переулок;17;Курская;
GRAND ESTATE - Премиальная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/311441274/;Москва;sale;flat;4;5;3;81.6;46950000;Хамовники;переулок Серпов;3-5;Киевская;
Sezar Group;developer;https://www.cian.ru/sale/flat/303106775/;Москва;sale;flat;23;51;3;97.03;46962520;Хорошевский;;;Хорошёвская;Сезар Сити ЖК
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/309347483/;Москва;sale;flat;13;23;3;124.0;48000000;Савеловский;2-я Квесисская ;20к1;Савёловская;
Apple Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/315462285/;Москва;sale;flat;5;20;3;94.0;48500000;Щукино;Щукинская ;2;Стрешнево;Доминанта
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/314327691/;Москва;sale;flat;28;30;3;115.0;48900000;Сокол; Врубеля;8;Панфиловская;Поселок художников
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/314908949/;Москва;sale;flat;23;24;3;103.6;49000000;Донской;Новоданиловская набережная;8к2;Верхние котлы;Новоданиловская 8
Apple Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/304067577/;Москва;sale;flat;4;8;3;96.0;52000000;Дорогомилово;Бережковская набережная;12;Киевская;
GRAND ESTATE - Премиальная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/314605138/;Москва;sale;flat;2;4;3;69.0;52900000;Пресненский;Большой Патриарший переулок;12С2;Тверская;
